Country Name,Country Code,Year,Population
Senegal,SEN,1976,5308564.0
Singapore,SGP,1976,2293300.0
Solomon Islands,SLB,1976,207194.0
Sierra Leone,SLE,1976,3028820.0
El Salvador,SLV,1976,4210310.0
San Marino,SMR,1976,19110.0
Somalia,SOM,1976,4365812.0
Serbia,SRB,1976,7418973.0
Sub-Saharan Africa (excluding high income),SSA,1976,314545326.0
South Sudan,SSD,1976,3921910.0
Sub-Saharan Africa,SSF,1976,347140248.0
Small states,SST,1976,11541204.0
Sao Tome and Principe,STP,1976,88922.0
Suriname,SUR,1976,388289.0
Slovak Republic,SVK,1976,4789507.0
Slovenia,SVN,1976,1820249.0
Sweden,SWE,1976,8222286.0
Eswatini,SWZ,1976,523330.0
Sint Maarten (Dutch part),SXM,1976,9716.0
Seychelles,SYC,1976,60504.0
Syrian Arab Republic,SYR,1976,7817320.0
Turks and Caicos Islands,TCA,1976,6660.0
Chad,TCD,1976,4251297.0
East Asia & Pacific (IDA & IBRD countries),TEA,1976,1256698596.0
Europe & Central Asia (IDA & IBRD countries),TEC,1976,375469327.0
Togo,TGO,1976,2637796.0
Thailand,THA,1976,41896504.0
Tajikistan,TJK,1976,3540076.0
Turkmenistan,TKM,1976,2558521.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,1976,315490913.0
Timor-Leste,TLS,1976,607620.0
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,1976,235058983.0
Tonga,TON,1976,95325.0
South Asia (IDA & IBRD),TSA,1976,734217635.0
Sub-Saharan Africa (IDA & IBRD countries),TSS,1976,347140248.0
Trinidad and Tobago,TTO,1976,1066311.0
Tunisia,TUN,1976,5996994.0
Turkiye,TUR,1976,41899984.0
Tuvalu,TUV,1976,6404.0
Tanzania,TZA,1976,16736211.0
Uganda,UGA,1976,12037294.0
Ukraine,UKR,1976,49120842.0
Upper middle income,UMC,1976,1642473603.0
Uruguay,URY,1976,2891392.0
United States,USA,1976,218035000.0
Uzbekistan,UZB,1976,13998620.0
St. Vincent and the Grenadines,VCT,1976,101197.0
"Venezuela, RB",VEN,1976,13606284.0
British Virgin Islands,VGB,1976,10709.0
Virgin Islands (U.S.),VIR,1976,96166.0
Viet Nam,VNM,1976,47684931.0
Vanuatu,VUT,1976,103388.0
World,WLD,1976,4135758539.0
Samoa,WSM,1976,157113.0
Kosovo,XKX,1976,1434880.0
"Yemen, Rep.",YEM,1976,8384113.0
South Africa,ZAF,1976,26395450.0
Zambia,ZMB,1976,5143842.0
Zimbabwe,ZWE,1976,6287105.0
Aruba,ABW,1977,58580.0
Africa Eastern and Southern,AFE,1977,210680842.0
Afghanistan,AFG,1977,13340756.0
Africa Western and Central,AFW,1977,146258576.0
Angola,AGO,1977,7317829.0
Albania,ALB,1977,2513546.0
Andorra,AND,1977,31097.0
Arab World,ARB,1977,148599336.0
United Arab Emirates,ARE,1977,710209.0
Argentina,ARG,1977,26701805.0
Armenia,ARM,1977,2912827.0
American Samoa,ASM,1977,30521.0
Antigua and Barbuda,ATG,1977,63862.0
Australia,AUS,1977,14192000.0
Austria,AUT,1977,7568430.0
Azerbaijan,AZE,1977,5876150.0
Burundi,BDI,1977,3983582.0
Belgium,BEL,1977,9830358.0
Benin,BEN,1977,3623202.0
Burkina Faso,BFA,1977,6428734.0
Bangladesh,BGD,1977,81867264.0
Bulgaria,BGR,1977,8804183.0
Bahrain,BHR,1977,312823.0
"Bahamas, The",BHS,1977,219157.0
Bosnia and Herzegovina,BIH,1977,4042124.0
Belarus,BLR,1977,9463000.0
Belize,BLZ,1977,135887.0
Bermuda,BMU,1977,53322.0
Bolivia,BOL,1977,5379166.0
Brazil,BRA,1977,112875292.0
Barbados,BRB,1977,251626.0
Brunei Darussalam,BRN,1977,169277.0
Bhutan,BTN,1977,391639.0
Botswana,BWA,1977,799574.0
Central African Republic,CAF,1977,2372930.0
Canada,CAN,1977,23725843.0
Central Europe and the Baltics,CEB,1977,104616884.0
Switzerland,CHE,1977,6281174.0
Channel Islands,CHI,1977,129726.0
Chile,CHL,1977,11005519.0
China,CHN,1977,943455000.0
Cote d'Ivoire,CIV,1977,7321950.0
Cameroon,CMR,1977,7796501.0
"Congo, Dem. Rep.",COD,1977,24229061.0
"Congo, Rep.",COG,1977,1707568.0
Colombia,COL,1977,24393494.0
Comoros,COM,1977,307579.0
Cabo Verde,CPV,1977,312834.0
Costa Rica,CRI,1977,2205025.0
Caribbean small states,CSS,1977,3322722.0
Cuba,CUB,1977,9648440.0
Curacao,CUW,1977,149459.0
Cayman Islands,CYM,1977,15105.0
Cyprus,CYP,1977,667101.0
Czechia,CZE,1977,10186755.0
Germany,DEU,1977,78159814.0
Djibouti,DJI,1977,254613.0
Dominica,DMA,1977,72406.0
Denmark,DNK,1977,5088419.0
Dominican Republic,DOM,1977,5315443.0
Algeria,DZA,1977,17015994.0
East Asia & Pacific (excluding high income),EAP,1977,1294303118.0
Early-demographic dividend,EAR,1977,1478479688.0
East Asia & Pacific,EAS,1977,1486397441.0
Europe & Central Asia (excluding high income),ECA,1977,173726978.0
Europe & Central Asia,ECS,1977,779117798.0
Ecuador,ECU,1977,7526819.0
"Egypt, Arab Rep.",EGY,1977,40748870.0
Euro area,EMU,1977,303021757.0
Eritrea,ERI,1977,1482565.0
Spain,ESP,1977,36511638.0
Estonia,EST,1977,1450211.0
Ethiopia,ETH,1977,33167272.0
European Union,EUU,1977,402445831.0
Fragile and conflict affected situations,FCS,1977,360321094.0
Finland,FIN,1977,4738902.0
Fiji,FJI,1977,597805.0
France,FRA,1977,54486467.0
Faroe Islands,FRO,1977,41468.0
"Micronesia, Fed. Sts.",FSM,1977,70753.0
Gabon,GAB,1977,693984.0
United Kingdom,GBR,1977,56193492.0
Georgia,GEO,1977,4372100.0
Ghana,GHA,1977,10911871.0
Gibraltar,GIB,1977,28300.0
Guinea,GIN,1977,4801128.0
"Gambia, The",GMB,1977,645770.0
Guinea-Bissau,GNB,1977,741789.0
Equatorial Guinea,GNQ,1977,276779.0
Greece,GRC,1977,9308479.0
Grenada,GRD,1977,97017.0
Greenland,GRL,1977,49400.0
Guatemala,GTM,1977,6401515.0
Guam,GUM,1977,103298.0
Guyana,GUY,1977,758654.0
High income,HIC,1977,1077728159.0
"Hong Kong SAR, China",HKG,1977,4583700.0
Honduras,HND,1977,3398655.0
Heavily indebted poor countries (HIPC),HPC,1977,255707170.0
Croatia,HRV,1977,4559571.0
Haiti,HTI,1977,5299476.0
Hungary,HUN,1977,10648031.0
IBRD only,IBD,1977,2714845767.0
IDA & IBRD total,IBT,1977,3330218383.0
IDA total,IDA,1977,615372616.0
IDA blend,IDB,1977,199165729.0
Indonesia,IDN,1977,138533541.0
IDA only,IDX,1977,416206887.0
Isle of Man,IMN,1977,61566.0
India,IND,1977,640801103.0
Ireland,IRL,1977,3282200.0
"Iran, Islamic Rep.",IRN,1977,35933181.0
Iraq,IRQ,1977,12331046.0
Iceland,ISL,1977,221799.0
Israel,ISR,1977,3613000.0
Italy,ITA,1977,55955411.0
Jamaica,JAM,1977,2070657.0
Jordan,JOR,1977,2019002.0
Japan,JPN,1977,113872000.0
Kazakhstan,KAZ,1977,14353265.0
Kenya,KEN,1977,14428819.0
Kyrgyz Republic,KGZ,1977,3423900.0
Cambodia,KHM,1977,5668551.0
Kiribati,KIR,1977,60267.0
St. Kitts and Nevis,KNA,1977,43358.0
"Korea, Rep.",KOR,1977,36411795.0
Kuwait,KWT,1977,1258023.0
Latin America & Caribbean (excluding high income),LAC,1977,298457236.0
Lao PDR,LAO,1977,3118923.0
Lebanon,LBN,1977,2762155.0
Liberia,LBR,1977,1766019.0
Libya,LBY,1977,2881533.0
St. Lucia,LCA,1977,114135.0
Latin America & Caribbean,LCN,1977,336262441.0
Least developed countries: UN classification,LDC,1977,374293198.0
Low income,LIC,1977,176957140.0
Liechtenstein,LIE,1977,24442.0
Sri Lanka,LKA,1977,14049371.0
Lower middle income,LMC,1977,1235700491.0
Low & middle income,LMY,1977,3084056561.0
Lesotho,LSO,1977,1289967.0
Late-demographic dividend,LTE,1977,1524947137.0
Lithuania,LTU,1977,3355036.0
Luxembourg,LUX,1977,361358.0
Latvia,LVA,1977,2485073.0
"Macao SAR, China",MAC,1977,232950.0
St. Martin (French part),MAF,1977,7569.0
Morocco,MAR,1977,18014756.0
Monaco,MCO,1977,26273.0
Moldova,MDA,1977,2626298.0
Madagascar,MDG,1977,8222240.0
Maldives,MDV,1977,151930.0
"Middle East, North Africa, Afghanistan & Pakistan",MEA,1977,254463059.0
Mexico,MEX,1977,62308493.0
Marshall Islands,MHL,1977,27906.0
Middle income,MIC,1977,2907099421.0
North Macedonia,MKD,1977,1853138.0
Mali,MLI,1977,7090979.0
Malta,MLT,1977,306970.0
Myanmar,MMR,1977,31355966.0
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,1977,242098387.0
Montenegro,MNE,1977,557576.0
Mongolia,MNG,1977,1576245.0
Northern Mariana Islands,MNP,1977,15787.0
Mozambique,MOZ,1977,10224975.0
Mauritania,MRT,1977,1353768.0
Mauritius,MUS,1977,921379.0
Malawi,MWI,1977,5614983.0
Malaysia,MYS,1977,12035713.0
North America,NAC,1977,244018165.0
Namibia,NAM,1977,931104.0
New Caledonia,NCL,1977,144599.0
Niger,NER,1977,5619716.0
Nigeria,NGA,1977,67234590.0
Nicaragua,NIC,1977,2992534.0
Netherlands,NLD,1977,13856185.0
Norway,NOR,1977,4043205.0
Nepal,NPL,1977,14499175.0
Nauru,NRU,1977,7163.0
New Zealand,NZL,1977,3120200.0
OECD members,OED,1977,990951247.0
Oman,OMN,1977,855314.0
Other small states,OSS,1977,7044675.0
Pakistan,PAK,1977,73901827.0
Panama,PAN,1977,1821543.0
Peru,PER,1977,16109806.0
Philippines,PHL,1977,44367962.0
Palau,PLW,1977,12525.0
Papua New Guinea,PNG,1977,2940327.0
Poland,POL,1977,34689050.0
Pre-demographic dividend,PRE,1977,295051411.0
Puerto Rico (US),PRI,1977,3088690.0
"Korea, Dem. People's Rep.",PRK,1977,17492798.0
Portugal,PRT,1977,9455675.0
Paraguay,PRY,1977,2827874.0
West Bank and Gaza,PSE,1977,
Pacific island small states,PSS,1977,1360619.0
Post-demographic dividend,PST,1977,891301791.0
French Polynesia,PYF,1977,142313.0
Qatar,QAT,1977,225285.0
Romania,ROU,1977,21756096.0
Russian Federation,RUS,1977,136100000.0
Rwanda,RWA,1977,4888240.0
South Asia,SAS,1977,751760482.0
Saudi Arabia,SAU,1977,5083048.0
Sudan,SDN,1977,15086614.0
Senegal,SEN,1977,5439549.0
Singapore,SGP,1977,2325300.0
Solomon Islands,SLB,1977,214418.0
Sierra Leone,SLE,1977,3085354.0
El Salvador,SLV,1977,4301256.0
San Marino,SMR,1977,20017.0
Somalia,SOM,1977,4484050.0
Serbia,SRB,1977,7462783.0
Sub-Saharan Africa (excluding high income),SSA,1977,323710360.0
South Sudan,SSD,1977,4024032.0
Sub-Saharan Africa,SSF,1977,356939418.0
Small states,SST,1977,11728016.0
Sao Tome and Principe,STP,1977,91301.0
Suriname,SUR,1977,385067.0
Slovak Republic,SVK,1977,4840501.0
Slovenia,SVN,1977,1842377.0
Sweden,SWE,1977,8251540.0
Eswatini,SWZ,1977,540348.0
Sint Maarten (Dutch part),SXM,1977,10364.0
Seychelles,SYC,1977,61786.0
Syrian Arab Republic,SYR,1977,8090501.0
Turks and Caicos Islands,TCA,1977,6864.0
Chad,TCD,1977,4331667.0
East Asia & Pacific (IDA & IBRD countries),TEA,1977,1276830008.0
Europe & Central Asia (IDA & IBRD countries),TEC,1977,379635878.0
Togo,TGO,1977,2701894.0
Thailand,THA,1977,42843974.0
Tajikistan,TJK,1977,3653265.0
Turkmenistan,TKM,1977,2623948.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,1977,322954210.0
Timor-Leste,TLS,1977,618315.0
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,1977,242098387.0
Tonga,TON,1977,96725.0
South Asia (IDA & IBRD),TSA,1977,751760482.0
Sub-Saharan Africa (IDA & IBRD countries),TSS,1977,356939418.0
Trinidad and Tobago,TTO,1977,1079554.0
Tunisia,TUN,1977,6155931.0
Turkiye,TUR,1977,42773298.0
Tuvalu,TUV,1977,6686.0
Tanzania,TZA,1977,17352929.0
Uganda,UGA,1977,12359669.0
Ukraine,UKR,1977,49336481.0
Upper middle income,UMC,1977,1671398930.0
Uruguay,URY,1977,2909461.0
United States,USA,1977,220239000.0
Uzbekistan,UZB,1977,14408822.0
St. Vincent and the Grenadines,VCT,1977,101999.0
"Venezuela, RB",VEN,1977,14006812.0
British Virgin Islands,VGB,1977,10800.0
Virgin Islands (U.S.),VIR,1977,93203.0
Viet Nam,VNM,1977,48954872.0
Vanuatu,VUT,1977,106618.0
World,WLD,1977,4208958804.0
Samoa,WSM,1977,159753.0
Kosovo,XKX,1977,1474457.0
"Yemen, Rep.",YEM,1977,8648222.0
South Africa,ZAF,1977,27118952.0
Zambia,ZMB,1977,5302480.0
Zimbabwe,ZWE,1977,6449512.0
Aruba,ABW,1978,58776.0
Africa Eastern and Southern,AFE,1978,217074286.0
Afghanistan,AFG,1978,13611441.0
Africa Western and Central,AFW,1978,150402616.0
Angola,AGO,1978,7576734.0
Albania,ALB,1978,2566266.0
Andorra,AND,1978,32735.0
Arab World,ARB,1978,153568663.0
United Arab Emirates,ARE,1978,809274.0
Argentina,ARG,1978,27132158.0
Armenia,ARM,1978,3012807.0
American Samoa,ASM,1978,31076.0
Antigua and Barbuda,ATG,1978,64038.0
Australia,AUS,1978,14358000.0
Austria,AUT,1978,7562305.0
Azerbaijan,AZE,1978,5976150.0
Burundi,BDI,1978,4100338.0
Belgium,BEL,1978,9839534.0
Benin,BEN,1978,3718305.0
Burkina Faso,BFA,1978,6590984.0
Bangladesh,BGD,1978,83889655.0
Bulgaria,BGR,1978,8814032.0
Bahrain,BHR,1978,328046.0
"Bahamas, The",BHS,1978,223761.0
Bosnia and Herzegovina,BIH,1978,4078240.0
Belarus,BLR,1978,9525000.0
Belize,BLZ,1978,138713.0
Bermuda,BMU,1978,53431.0
Bolivia,BOL,1978,5504123.0
Brazil,BRA,1978,115600942.0
Barbados,BRB,1978,251551.0
Brunei Darussalam,BRN,1978,174884.0
Bhutan,BTN,1978,405243.0
Botswana,BWA,1978,849239.0
Central African Republic,CAF,1978,2397961.0
Canada,CAN,1978,23963203.0
Central Europe and the Baltics,CEB,1978,105329397.0
Switzerland,CHE,1978,6281738.0
Channel Islands,CHI,1978,129981.0
Chile,CHL,1978,11172695.0
China,CHN,1978,956165000.0
Cote d'Ivoire,CIV,1978,7603130.0
Cameroon,CMR,1978,8011921.0
"Congo, Dem. Rep.",COD,1978,24992689.0
"Congo, Rep.",COG,1978,1748089.0
Colombia,COL,1978,24950337.0
Comoros,COM,1978,317688.0
Cabo Verde,CPV,1978,316147.0
Costa Rica,CRI,1978,2264510.0
Caribbean small states,CSS,1978,3348386.0
Cuba,CUB,1978,9711980.0
Curacao,CUW,1978,148341.0
Cayman Islands,CYM,1978,15727.0
Cyprus,CYP,1978,672249.0
Czechia,CZE,1978,10242098.0
Germany,DEU,1978,78091820.0
Djibouti,DJI,1978,280031.0
Dominica,DMA,1978,72724.0
Denmark,DNK,1978,5104248.0
Dominican Republic,DOM,1978,5451882.0
Algeria,DZA,1978,17506974.0
East Asia & Pacific (excluding high income),EAP,1978,1314775496.0
Early-demographic dividend,EAR,1978,1514572817.0
East Asia & Pacific,EAS,1978,1509073118.0
Europe & Central Asia (excluding high income),ECA,1978,176315643.0
Europe & Central Asia,ECS,1978,784556247.0
Ecuador,ECU,1978,7736167.0
"Egypt, Arab Rep.",EGY,1978,41761431.0
Euro area,EMU,1978,304275086.0
Eritrea,ERI,1978,1522378.0
Spain,ESP,1978,36864898.0
Estonia,EST,1978,1460188.0
Ethiopia,ETH,1978,33734592.0
European Union,EUU,1978,404312949.0
Fragile and conflict affected situations,FCS,1978,369243969.0
Finland,FIN,1978,4752528.0
Fiji,FJI,1978,612091.0
France,FRA,1978,54734030.0
Faroe Islands,FRO,1978,41968.0
"Micronesia, Fed. Sts.",FSM,1978,72754.0
Gabon,GAB,1978,711245.0
United Kingdom,GBR,1978,56196504.0
Georgia,GEO,1978,4397700.0
Ghana,GHA,1978,11248450.0
Gibraltar,GIB,1978,28446.0
Guinea,GIN,1978,4877854.0
"Gambia, The",GMB,1978,667103.0
Guinea-Bissau,GNB,1978,791694.0
Equatorial Guinea,GNQ,1978,276531.0
Greece,GRC,1978,9429959.0
Grenada,GRD,1978,96305.0
Greenland,GRL,1978,49200.0
Guatemala,GTM,1978,6561534.0
Guam,GUM,1978,105424.0
Guyana,GUY,1978,764586.0
High income,HIC,1978,1086358633.0
"Hong Kong SAR, China",HKG,1978,4667500.0
Honduras,HND,1978,3505463.0
Heavily indebted poor countries (HIPC),HPC,1978,262985512.0
Croatia,HRV,1978,4581085.0
Haiti,HTI,1978,5402580.0
Hungary,HUN,1978,10684822.0
IBRD only,IBD,1978,2765565797.0
IDA & IBRD total,IBT,1978,3397524507.0
IDA total,IDA,1978,631958710.0
IDA blend,IDB,1978,205318127.0
Indonesia,IDN,1978,141953163.0
IDA only,IDX,1978,426640583.0
Isle of Man,IMN,1978,62398.0
India,IND,1978,655728229.0
Ireland,IRL,1978,3329100.0
"Iran, Islamic Rep.",IRN,1978,37126535.0
Iraq,IRQ,1978,12753355.0
Iceland,ISL,1978,223537.0
Israel,ISR,1978,3690000.0
Italy,ITA,1978,56155143.0
Jamaica,JAM,1978,2094836.0
Jordan,JOR,1978,2083595.0
Japan,JPN,1978,114913000.0
Kazakhstan,KAZ,1978,14711497.0
Kenya,KEN,1978,14934126.0
Kyrgyz Republic,KGZ,1978,3487100.0
Cambodia,KHM,1978,5211653.0
Kiribati,KIR,1978,59864.0
St. Kitts and Nevis,KNA,1978,43217.0
"Korea, Rep.",KOR,1978,36969185.0
Kuwait,KWT,1978,1340319.0
Latin America & Caribbean (excluding high income),LAC,1978,305428657.0
Lao PDR,LAO,1978,3171740.0
Lebanon,LBN,1978,2822682.0
Liberia,LBR,1978,1818247.0
Libya,LBY,1978,3052526.0
St. Lucia,LCA,1978,115834.0
Latin America & Caribbean,LCN,1978,344000129.0
Least developed countries: UN classification,LDC,1978,383667234.0
Low income,LIC,1978,182134871.0
Liechtenstein,LIE,1978,25028.0
Sri Lanka,LKA,1978,14310128.0
Lower middle income,LMC,1978,1266293483.0
Low & middle income,LMY,1978,3148921134.0
Lesotho,LSO,1978,1327240.0
Late-demographic dividend,LTE,1978,1547677040.0
Lithuania,LTU,1978,3379514.0
Luxembourg,LUX,1978,362007.0
Latvia,LVA,1978,2497921.0
"Macao SAR, China",MAC,1978,232400.0
St. Martin (French part),MAF,1978,7822.0
Morocco,MAR,1978,18477385.0
Monaco,MCO,1978,26605.0
Moldova,MDA,1978,2656211.0
Madagascar,MDG,1978,8475864.0
Maldives,MDV,1978,156159.0
"Middle East, North Africa, Afghanistan & Pakistan",MEA,1978,262393904.0
Mexico,MEX,1978,63979046.0
Marshall Islands,MHL,1978,28809.0
Middle income,MIC,1978,2966786263.0
North Macedonia,MKD,1978,1879847.0
Mali,MLI,1978,7229651.0
Malta,MLT,1978,310182.0
Myanmar,MMR,1978,31972976.0
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,1978,249392069.0
Montenegro,MNE,1978,562065.0
Mongolia,MNG,1978,1619468.0
Northern Mariana Islands,MNP,1978,16130.0
Mozambique,MOZ,1978,10618250.0
Mauritania,MRT,1978,1392713.0
Mauritius,MUS,1978,933499.0
Malawi,MWI,1978,5810132.0
Malaysia,MYS,1978,12328157.0
North America,NAC,1978,246601634.0
Namibia,NAM,1978,947269.0
New Caledonia,NCL,1978,146392.0
Niger,NER,1978,5782932.0
Nigeria,NGA,1978,69326532.0
Nicaragua,NIC,1978,3080314.0
Netherlands,NLD,1978,13941700.0
Norway,NOR,1978,4058671.0
Nepal,NPL,1978,14839695.0
Nauru,NRU,1978,7298.0
New Zealand,NZL,1978,3121200.0
OECD members,OED,1978,1000355869.0
Oman,OMN,1978,900304.0
Other small states,OSS,1978,7176063.0
Pakistan,PAK,1978,76307379.0
Panama,PAN,1978,1866311.0
Peru,PER,1978,16516059.0
Philippines,PHL,1978,45575281.0
Palau,PLW,1978,12440.0
Papua New Guinea,PNG,1978,3003714.0
Poland,POL,1978,34965600.0
Pre-demographic dividend,PRE,1978,304240149.0
Puerto Rico (US),PRI,1978,3129421.0
"Korea, Dem. People's Rep.",PRK,1978,17735995.0
Portugal,PRT,1978,9558250.0
Paraguay,PRY,1978,2899269.0
West Bank and Gaza,PSE,1978,
Pacific island small states,PSS,1978,1390784.0
Post-demographic dividend,PST,1978,897398355.0
French Polynesia,PYF,1978,146821.0
Qatar,QAT,1978,241808.0
Romania,ROU,1978,21951464.0
Russian Federation,RUS,1978,137060000.0
Rwanda,RWA,1978,5035171.0
South Asia,SAS,1978,769329109.0
Saudi Arabia,SAU,1978,5381902.0
Sudan,SDN,1978,15695003.0
Senegal,SEN,1978,5568096.0
Singapore,SGP,1978,2353600.0
Solomon Islands,SLB,1978,222029.0
Sierra Leone,SLE,1978,3145517.0
El Salvador,SLV,1978,4394114.0
San Marino,SMR,1978,21026.0
Somalia,SOM,1978,4814892.0
Serbia,SRB,1978,7504017.0
Sub-Saharan Africa (excluding high income),SSA,1978,333680160.0
South Sudan,SSD,1978,4127657.0
Sub-Saharan Africa,SSF,1978,367476902.0
Small states,SST,1978,11915233.0
Sao Tome and Principe,STP,1978,93794.0
Suriname,SUR,1978,381502.0
Slovak Republic,SVK,1978,4890125.0
Slovenia,SVN,1978,1862548.0
Sweden,SWE,1978,8275599.0
Eswatini,SWZ,1978,558446.0
Sint Maarten (Dutch part),SXM,1978,11039.0
Seychelles,SYC,1978,62150.0
Syrian Arab Republic,SYR,1978,8372759.0
Turks and Caicos Islands,TCA,1978,7083.0
Chad,TCD,1978,4411366.0
East Asia & Pacific (IDA & IBRD countries),TEA,1978,1297059239.0
Europe & Central Asia (IDA & IBRD countries),TEC,1978,383687824.0
Togo,TGO,1978,2768148.0
Thailand,THA,1978,43788976.0
Tajikistan,TJK,1978,3768508.0
Turkmenistan,TKM,1978,2691088.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,1978,330579364.0
Timor-Leste,TLS,1978,628775.0
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,1978,249392069.0
Tonga,TON,1978,97204.0
South Asia (IDA & IBRD),TSA,1978,769329109.0
Sub-Saharan Africa (IDA & IBRD countries),TSS,1978,367476902.0
Trinidad and Tobago,TTO,1978,1093380.0
Tunisia,TUN,1978,6309390.0
Turkiye,TUR,1978,43645306.0
Tuvalu,TUV,1978,6957.0
Tanzania,TZA,1978,17976566.0
Uganda,UGA,1978,12692113.0
Ukraine,UKR,1978,49521243.0
Upper middle income,UMC,1978,1700492780.0
Uruguay,URY,1978,2925715.0
United States,USA,1978,222585000.0
Uzbekistan,UZB,1978,14816349.0
St. Vincent and the Grenadines,VCT,1978,102775.0
"Venezuela, RB",VEN,1978,14416684.0
British Virgin Islands,VGB,1978,10886.0
Virgin Islands (U.S.),VIR,1978,95929.0
Viet Nam,VNM,1978,50249552.0
Vanuatu,VUT,1978,109963.0
World,WLD,1978,4283431043.0
Samoa,WSM,1978,161375.0
Kosovo,XKX,1978,1516249.0
"Yemen, Rep.",YEM,1978,8926586.0
South Africa,ZAF,1978,27869507.0
Zambia,ZMB,1978,5465374.0
Zimbabwe,ZWE,1978,6543575.0
Aruba,ABW,1979,59191.0
Africa Eastern and Southern,AFE,1979,223974122.0
Afghanistan,AFG,1979,13655567.0
Africa Western and Central,AFW,1979,154721711.0
Angola,AGO,1979,7847207.0
Albania,ALB,1979,2617832.0
Andorra,AND,1979,34306.0
Arab World,ARB,1979,159054118.0
United Arab Emirates,ARE,1979,912010.0
Argentina,ARG,1979,27568895.0
Armenia,ARM,1979,3078501.0
American Samoa,ASM,1979,31611.0
Antigua and Barbuda,ATG,1979,64274.0
Australia,AUS,1979,14514000.0
Austria,AUT,1979,7549425.0
Azerbaijan,AZE,1979,6071300.0
Burundi,BDI,1979,4203530.0
Belgium,BEL,1979,9848382.0
Benin,BEN,1979,3818528.0
Burkina Faso,BFA,1979,6763903.0
Bangladesh,BGD,1979,85935072.0
Bulgaria,BGR,1979,8825940.0
Bahrain,BHR,1979,343457.0
"Bahamas, The",BHS,1979,228230.0
Bosnia and Herzegovina,BIH,1979,4113300.0
Belarus,BLR,1979,9584000.0
Belize,BLZ,1979,141678.0
Bermuda,BMU,1979,53517.0
Bolivia,BOL,1979,5630849.0
Brazil,BRA,1979,118380821.0
Barbados,BRB,1979,251269.0
Brunei Darussalam,BRN,1979,180422.0
Bhutan,BTN,1979,419200.0
Botswana,BWA,1979,901742.0
Central African Republic,CAF,1979,2423794.0
Canada,CAN,1979,24201544.0
Central Europe and the Baltics,CEB,1979,105948616.0
Switzerland,CHE,1979,6294365.0
Channel Islands,CHI,1979,130220.0
